          -7.7058393245289e-01          -7.7027141563592e-01          -8.0035322160213e-01          -8.0344337699168e-01          -7.8692238540170e-01          -7.5213092748148e-01          -6.9465704615385e-01          -6.0292691491497e-01          -4.5468343613799e-01          -2.1641559918202e-01           1.2787133916243e-01           5.0082577254665e-01           7.7209136127543e-01           9.1813175633937e-01           9.8692692749460e-01           1.0171345063891e+00           1.0277978642562e+00           1.0265787381050e+00           1.0148676495393e+00           9.8919998466868e-01           9.4072605892926e-01           9.4103857570353e-01
          -8.4873096858726e-01          -8.4901946104157e-01          -8.4494460399667e-01          -8.1488403802574e-01          -7.7124388102894e-01          -7.1368035889714e-01          -6.3610800407118e-01          -5.2815186008177e-01          -3.7598417167669e-01          -1.6765868684961e-01           9.1228130819811e-02           3.6174172519694e-01           5.9090344245734e-01           7.5395994651269e-01           8.5918637382341e-01           9.2526668075399e-01           9.6765616658233e-01           9.9623477766826e-01           1.0160338683502e+00           1.0263616026551e+00           1.0139509044092e+00           1.0136624118162e+00
          -9.9978431975203e-01          -1.0005297558365e+00          -8.9914043241570e-01          -8.1888817582345e-01          -7.4557919582183e-01          -6.6802398370447e-01          -5.7653745211929e-01          -4.6192133750306e-01          -3.1617338093543e-01          -1.3609959220072e-01           7.0634520529158e-02           2.8294697707250e-01           4.7498830795049e-01           6.3044957981301e-01           7.4763059622596e-01           8.3400873641540e-01           8.9971920740674e-01           9.5464114076088e-01           1.0084126798425e+00           1.0718910776229e+00           1.1588684661494e+00           1.1581230298666e+00
          -8.0611863598252e-01          -7.7894637148447e-01          -7.4541053315921e-01          -7.0358846314395e-01          -6.5095915351514e-01          -5.8432601880878e-01          -4.9991498910015e-01          -3.9390930423094e-01          -2.6378923469606e-01          -1.1061528033380e-01           5.8655027019972e-02           2.3116981237283e-01           3.9218144845619e-01           5.3075665294268e-01           6.4269412795575e-01           7.2938416442481e-01           7.9498432601881e-01           8.4417671144896e-01           8.8107023763072e-01           9.0889482763800e-01           9.3005836964774e-01           9.4631318137078e-01
           0.0000000000000e+00           0.0000000000000e+00           0.0000000000000e+00           0.0000000000000e+00           0.0000000000000e+00           0.0000000000000e+00           0.0000000000000e+00           0.0000000000000e+00           0.0000000000000e+00           0.0000000000000e+00           0.0000000000000e+00           0.0000000000000e+00           0.0000000000000e+00           0.0000000000000e+00           0.0000000000000e+00           0.0000000000000e+00           0.0000000000000e+00           0.0000000000000e+00           0.0000000000000e+00           0.0000000000000e+00           0.0000000000000e+00           0.0000000000000e+00
          -1.7304692248818e-02          -1.7073892980596e-02          -5.2900477613477e-02          -8.8178943479329e-02          -1.2314543795582e-01          -1.6023937299608e-01          -2.0403601197816e-01          -2.6195792131143e-01          -3.4649084370400e-01          -4.7518991028052e-01          -6.2798822022034e-01          -6.2798872847697e-01          -4.7519050106488e-01          -3.4649106861675e-01          -2.6195800779595e-01          -2.0403604828034e-01          -1.6023938957544e-01          -1.2314544605836e-01          -8.8178947626084e-02          -5.2900479751181e-02          -1.7073893672846e-02          -1.7304692888296e-02
          -3.7185421663678e-02          -3.6817661366341e-02          -1.1140867304786e-01          -1.7988665103661e-01          -2.4358416593715e-01          -3.0756142076592e-01          -3.7840094305270e-01          -4.6320128245561e-01          -5.6748256683522e-01          -6.8572649113162e-01          -7.7840929559125e-01          -7.7840940615492e-01          -6.8572667513870e-01          -5.6748268694011e-01          -4.6320134688015e-01          -3.7840097600871e-01          -3.0756143760509e-01          -2.4358417464137e-01          -1.7988665556642e-01          -1.1140867534457e-01          -3.6817662094255e-02          -3.7185422340288e-02
          -6.5131553166008e-02          -6.4772060690901e-02          -1.8630105893241e-01          -2.8252199746753e-01          -3.6348921268484e-01          -4.3977655356710e-01          -5.1910613302686e-01          -6.0584173241725e-01          -6.9891298491283e-01          -7.8677118579542e-01          -8.4391461364472e-01          -8.4391464476010e-01          -7.8677124864595e-01          -6.9891303948879e-01          -6.0584176877150e-01          -5.1910615462924e-01          -4.3977656574794e-01          -3.6348921937982e-01          -2.8252200107001e-01          -1.8630106078282e-01          -6.4772061277915e-02          -6.5131553713143e-02
          -1.1592086539509e-01          -1.1570570247692e-01          -3.0081984415134e-01          -4.0594147538015e-01          -4.8492772872846e-01          -5.5725762116928e-01          -6.3047533700059e-01          -7.0616940206852e-01          -7.8059183317457e-01          -8.4382546195032e-01          -8.8133538289126e-01          -8.8133539176353e-01          -8.4382548177786e-01          -7.8059185312332e-01          -7.0616941714119e-01          -6.3047534686014e-01          -5.5725762712605e-01          -4.8492773215980e-01          -4.0594147728377e-01          -3.0081984514537e-01          -1.1570570279554e-01          -1.1592086569234e-01
          -4.3810795433832e-01          -4.7222499426021e-01          -5.1088842024620e-01          -5.5463054527113e-01          -6.0380486854319e-01          -6.5830721003135e-01          -7.1709117288956e-01          -7.7745257414002e-01          -8.3427318202068e-01          -8.7989427538247e-01          -9.0570262310251e-01          -9.0570262310251e-01          -8.7989427538247e-01          -8.3427318202068e-01          -7.7745257414002e-01          -7.1709117288956e-01          -6.5830721003135e-01          -6.0380486854319e-01          -5.5463054527113e-01          -5.1088842024620e-01          -4.7222499426021e-01          -4.3810795433832e-01
                            22                             6                            10                             0                            20                           103                           107                             0                             0                             0                             0                             0                             0                             0                             0                             0                             0                             0                             0                             0                             0                             0
           7.0000000000000e+02           1.2978312899493e-04           6.0260592683051e-02           1.9047619047619e+00           2.0000000000000e+00           7.0000000000000e-04           1.0000000000000e-04          -2.0000000000000e+01           2.0000000000000e+01           1.0000000000000e+00           1.1000000000000e+01           1.6000000000000e+00           5.0000000000000e-02           1.0000000000000e-02           0.0000000000000e+00           0.0000000000000e+00           0.0000000000000e+00           0.0000000000000e+00           0.0000000000000e+00           0.0000000000000e+00           0.0000000000000e+00           0.0000000000000e+00
